,date,time,device_id,bmp_temp_c,humidity_pct,pressure_hpa,heat_index
887,18-11-2025,10-55-00,DEVICE_003,28.7,46,1012.93,29.3
888,18-11-2025,10-56-00,DEVICE_001,27.74,51,1012.94,28.63
889,18-11-2025,10-56-00,DEVICE_002,29.78,41,1012.94,30.08
890,18-11-2025,10-56-00,DEVICE_003,28.84,46,1012.93,29.49
891,18-11-2025,10-57-00,DEVICE_001,27.78,51,1012.94,28.69
892,18-11-2025,10-57-00,DEVICE_002,29.82,41,1012.94,30.13
893,18-11-2025,10-57-00,DEVICE_003,28.87,46,1012.93,29.53
894,18-11-2025,10-58-00,DEVICE_001,27.49,51,1012.93,28.29
895,18-11-2025,10-58-00,DEVICE_002,29.85,41,1012.93,30.17
896,18-11-2025,10-58-00,DEVICE_003,28.91,46,1012.93,29.59
897,18-11-2025,10-59-00,DEVICE_001,27.69,51,1012.93,28.57
898,18-11-2025,10-59-00,DEVICE_002,30.04,41,1012.93,30.42
899,18-11-2025,10-59-00,DEVICE_003,29.1,46,1012.92,29.84
900,18-11-2025,11-00-00,DEVICE_001,27.65,51,1012.93,28.51
901,18-11-2025,11-00-00,DEVICE_002,30.01,41,1012.93,30.38
902,18-11-2025,11-00-00,DEVICE_003,29.07,46,1012.92,29.8
903,18-11-2025,11-01-2000,DEVICE_001,27.72,51,1012.93,28.61
904,18-11-2025,11-01-2000,DEVICE_002,30.29,41,1012.93,30.76
905,18-11-2025,11-01-2000,DEVICE_003,29.14,46,1012.92,29.9
906,18-11-2025,11-02-2000,DEVICE_001,27.76,51,1012.93,28.66
907,18-11-2025,11-02-2000,DEVICE_002,30.33,41,1012.93,30.81
908,18-11-2025,11-02-2000,DEVICE_003,29.18,46,1012.92,29.95
909,18-11-2025,11-03-2000,DEVICE_001,27.66,51,1012.93,28.52
910,18-11-2025,11-03-2000,DEVICE_002,30.24,41,1012.93,30.69
911,18-11-2025,11-03-2000,DEVICE_003,29.08,46,1012.92,29.82
912,18-11-2025,11-04-2000,DEVICE_001,27.81,51,1012.93,28.73
913,18-11-2025,11-04-2000,DEVICE_002,30.39,41,1012.93,30.89
914,18-11-2025,11-04-2000,DEVICE_003,29.03,46,1012.92,29.75
915,18-11-2025,11-05-2000,DEVICE_001,27.88,51,1012.92,28.82
916,18-11-2025,11-05-2000,DEVICE_002,30.46,41,1012.92,30.98
917,18-11-2025,11-05-2000,DEVICE_003,29.11,46,1012.92,29.86
918,18-11-2025,11-06-2000,DEVICE_001,27.95,51,1012.92,28.92
919,18-11-2025,11-06-2000,DEVICE_002,30.52,41,1012.92,31.06
920,18-11-2025,11-06-2000,DEVICE_003,29.17,46,1012.92,29.94
921,18-11-2025,11-07-2000,DEVICE_001,27.87,51,1012.92,28.81
922,18-11-2025,11-07-2000,DEVICE_002,30.44,41,1012.92,30.96
923,18-11-2025,11-07-2000,DEVICE_003,29.09,46,1012.92,29.83
924,18-11-2025,11-08-2000,DEVICE_001,27.99,51,1012.92,28.98
925,18-11-2025,11-08-2000,DEVICE_002,30.56,41,1012.92,31.12
926,18-11-2025,11-08-2000,DEVICE_003,29.21,46,1012.91,29.99
927,18-11-2025,11-09-2000,DEVICE_001,28.04,51,1012.92,29.04
928,18-11-2025,11-09-2000,DEVICE_002,30.61,41,1012.92,31.18
929,18-11-2025,11-09-2000,DEVICE_003,29.26,46,1012.91,30.06
930,18-11-2025,11-10-2000,DEVICE_001,28.07,51,1012.92,29.08
931,18-11-2025,11-10-2000,DEVICE_002,30.64,41,1012.92,31.22
932,18-11-2025,11-10-2000,DEVICE_003,29.29,46,1012.91,30.1
933,18-11-2025,11-11-2000,DEVICE_001,28.11,51,1012.92,29.14
934,18-11-2025,11-11-2000,DEVICE_002,30.69,41,1012.92,31.29
935,18-11-2025,11-11-2000,DEVICE_003,29.34,46,1012.91,30.17
936,18-11-2025,11-12-2000,DEVICE_001,28.12,51,1012.92,29.15
937,18-11-2025,11-12-2000,DEVICE_002,30.59,41,1012.92,31.16
938,18-11-2025,11-12-2000,DEVICE_003,29.23,46,1012.91,30.02
939,18-11-2025,11-13-00,DEVICE_001,28.19,51,1012.92,29.25
940,18-11-2025,11-13-00,DEVICE_002,30.65,41,1012.92,31.24
941,18-11-2025,11-13-00,DEVICE_003,29.3,46,1012.91,30.11
942,18-11-2025,11-14-00,DEVICE_001,28.21,51,1012.92,29.28
943,18-11-2025,11-14-00,DEVICE_002,30.68,41,1012.92,31.28
944,18-11-2025,11-14-00,DEVICE_003,29.32,46,1012.91,30.14
945,18-11-2025,11-15-00,DEVICE_001,28.21,51,1012.92,29.28
946,18-11-2025,11-15-00,DEVICE_002,30.68,41,1012.92,31.28
947,18-11-2025,11-15-00,DEVICE_003,29.32,46,1012.91,30.14
948,18-11-2025,11-16-00,DEVICE_001,28.38,51,1012.92,29.51
949,18-11-2025,11-16-00,DEVICE_002,30.85,41,1012.92,31.51
950,18-11-2025,11-16-00,DEVICE_003,29.5,46,1012.91,30.39
951,18-11-2025,11-17-00,DEVICE_001,28.35,51,1012.92,29.47
952,18-11-2025,11-17-00,DEVICE_002,30.9,41,1012.92,31.57
953,18-11-2025,11-17-00,DEVICE_003,29.55,46,1012.91,30.45
954,18-11-2025,11-18-00,DEVICE_001,28.41,51,1012.92,29.55
955,18-11-2025,11-18-00,DEVICE_002,30.88,41,1012.92,31.55
956,18-11-2025,11-18-00,DEVICE_003,29.52,46,1012.91,30.41
957,18-11-2025,11-19-00,DEVICE_001,28.35,51,1012.92,29.47
958,18-11-2025,11-19-00,DEVICE_002,30.81,41,1012.92,31.45
959,18-11-2025,11-19-00,DEVICE_003,29.62,46,1012.91,30.55
960,18-11-2025,11-20-00,DEVICE_001,28.54,51,1012.92,29.73
961,18-11-2025,11-20-00,DEVICE_002,31.01,41,1012.92,31.72
962,18-11-2025,11-20-00,DEVICE_003,29.81,46,1012.92,30.81
963,18-11-2025,11-21-00,DEVICE_001,28.42,51,1012.92,29.57
964,18-11-2025,11-21-00,DEVICE_002,30.89,41,1012.92,31.56
965,18-11-2025,11-21-00,DEVICE_003,29.69,46,1012.92,30.65
966,18-11-2025,11-22-00,DEVICE_001,28.56,51,1012.93,29.76
967,18-11-2025,11-22-00,DEVICE_002,31.03,41,1012.93,31.75
968,18-11-2025,11-22-00,DEVICE_003,29.83,46,1012.92,30.84
969,18-11-2025,11-23-00,DEVICE_001,28.57,50,1012.93,29.64
970,18-11-2025,11-23-00,DEVICE_002,31.04,40,1012.93,31.61
971,18-11-2025,11-23-00,DEVICE_003,29.84,46,1012.92,30.85
972,18-11-2025,11-24-00,DEVICE_001,28.67,50,1012.93,29.78
973,18-11-2025,11-24-00,DEVICE_002,31.14,40,1012.93,31.75
974,18-11-2025,11-24-00,DEVICE_003,29.94,45,1012.92,30.85
975,18-11-2025,11-25-00,DEVICE_001,28.68,50,1012.93,29.8
976,18-11-2025,11-25-00,DEVICE_002,31.15,40,1012.93,31.76
977,18-11-2025,11-25-00,DEVICE_003,29.95,45,1012.92,30.86
978,18-11-2025,11-26-00,DEVICE_001,28.7,50,1012.93,29.82
979,18-11-2025,11-26-00,DEVICE_002,31.16,40,1012.93,31.77
980,18-11-2025,11-26-00,DEVICE_003,29.97,45,1012.92,30.89
981,18-11-2025,11-27-00,DEVICE_001,28.63,50,1012.93,29.73
982,18-11-2025,11-27-00,DEVICE_002,31.09,40,1012.93,31.68
983,18-11-2025,11-27-00,DEVICE_003,29.89,45,1012.92,30.78
984,18-11-2025,11-28-00,DEVICE_001,28.8,50,1012.93,29.96
985,18-11-2025,11-28-00,DEVICE_002,31.26,40,1012.93,31.91
986,18-11-2025,11-28-00,DEVICE_003,30.07,45,1012.92,31.02
987,18-11-2025,11-29-00,DEVICE_001,28.7,50,1012.93,29.82
988,18-11-2025,11-29-00,DEVICE_002,31.17,40,1012.93,31.79
989,18-11-2025,11-29-00,DEVICE_003,30.1,45,1012.92,31.07
990,18-11-2025,11-30-00,DEVICE_001,28.71,50,1012.93,29.84
991,18-11-2025,11-30-00,DEVICE_002,31.17,40,1012.93,31.79
992,18-11-2025,11-30-00,DEVICE_003,30.11,45,1012.92,31.08
993,18-11-2025,11-31-00,DEVICE_001,29.05,50,1012.93,30.31
994,18-11-2025,11-31-00,DEVICE_002,31.3,40,1012.93,31.96
995,18-11-2025,11-31-00,DEVICE_003,30.23,45,1012.92,31.24
996,18-11-2025,11-32-00,DEVICE_001,29.04,50,1012.93,30.29
997,18-11-2025,11-32-00,DEVICE_002,31.29,40,1012.93,31.95
998,18-11-2025,11-32-00,DEVICE_003,30.22,45,1012.92,31.23
999,18-11-2025,11-33-00,DEVICE_001,29.07,50,1012.93,30.33
1000,18-11-2025,11-33-00,DEVICE_002,31.32,40,1012.93,31.99
1001,18-11-2025,11-33-00,DEVICE_003,30.25,45,1012.92,31.27
1002,18-11-2025,11-34-00,DEVICE_001,29.14,50,1012.93,30.43
1003,18-11-2025,11-34-00,DEVICE_002,31.39,40,1012.93,32.08
1004,18-11-2025,11-34-00,DEVICE_003,30.32,45,1012.92,31.37
1005,18-11-2025,11-35-00,DEVICE_001,29.22,50,1012.93,30.54
1006,18-11-2025,11-35-00,DEVICE_002,31.47,40,1012.93,32.19
1007,18-11-2025,11-35-00,DEVICE_003,30.4,45,1012.92,31.47
1008,18-11-2025,11-36-00,DEVICE_001,29.13,50,1012.93,30.42
1009,18-11-2025,11-36-00,DEVICE_002,31.31,40,1012.93,31.97
1010,18-11-2025,11-36-00,DEVICE_003,30.31,45,1012.92,31.35
1011,18-11-2025,11-37-00,DEVICE_001,29.16,50,1012.93,30.46
1012,18-11-2025,11-37-00,DEVICE_002,31.34,40,1012.93,32.02
1013,18-11-2025,11-37-00,DEVICE_003,30.34,45,1012.92,31.39
1014,18-11-2025,11-38-00,DEVICE_001,29.26,50,1012.93,30.6
1015,18-11-2025,11-38-00,DEVICE_002,31.44,40,1012.93,32.15
1016,18-11-2025,11-38-00,DEVICE_003,30.08,45,1012.92,31.04
1017,18-11-2025,11-39-00,DEVICE_001,29.29,50,1012.93,30.64
1018,18-11-2025,11-39-00,DEVICE_002,31.47,40,1012.93,32.19
1019,18-11-2025,11-39-00,DEVICE_003,30.12,45,1012.92,31.09
1020,18-11-2025,11-40-00,DEVICE_001,29.37,50,1012.93,30.75
1021,18-11-2025,11-40-00,DEVICE_002,31.55,40,1012.93,32.3
1022,18-11-2025,11-40-00,DEVICE_003,30.2,45,1012.92,31.2
1023,18-11-2025,11-41-00,DEVICE_001,29.3,50,1012.92,30.65
1024,18-11-2025,11-41-00,DEVICE_002,31.48,40,1012.92,32.2
1025,18-11-2025,11-41-00,DEVICE_003,30.12,45,1012.92,31.09
1026,18-11-2025,11-42-00,DEVICE_001,29.39,50,1012.92,30.78
1027,18-11-2025,11-42-00,DEVICE_002,31.57,40,1012.92,32.32
1028,18-11-2025,11-42-00,DEVICE_003,30.21,45,1012.91,31.22
1029,18-11-2025,11-43-00,DEVICE_001,29.41,50,1012.92,30.8
1030,18-11-2025,11-43-00,DEVICE_002,31.58,40,1012.92,32.34
1031,18-11-2025,11-43-00,DEVICE_003,30.23,45,1012.91,31.24
1032,18-11-2025,11-44-00,DEVICE_001,29.46,50,1012.92,30.87
1033,18-11-2025,11-44-00,DEVICE_002,31.63,40,1012.92,32.41
1034,18-11-2025,11-44-00,DEVICE_003,30.28,45,1012.91,31.31
1035,18-11-2025,11-45-00,DEVICE_001,29.42,50,1012.92,30.82
1036,18-11-2025,11-45-00,DEVICE_002,31.6,40,1012.92,32.37
1037,18-11-2025,11-45-00,DEVICE_003,30.25,45,1012.91,31.27
1038,18-11-2025,11-46-00,DEVICE_001,29.62,50,1012.91,31.1
1039,18-11-2025,11-46-00,DEVICE_002,31.8,40,1012.91,32.63
1040,18-11-2025,11-46-00,DEVICE_003,30.44,45,1012.9,31.53
1041,18-11-2025,11-47-00,DEVICE_001,29.64,50,1012.91,31.12
1042,18-11-2025,11-47-00,DEVICE_002,31.82,40,1012.91,32.66
1043,18-11-2025,11-47-00,DEVICE_003,30.46,45,1012.9,31.56
1044,18-11-2025,11-48-00,DEVICE_001,29.53,50,1012.91,30.97
1045,18-11-2025,11-48-00,DEVICE_002,31.71,40,1012.91,32.51
1046,18-11-2025,11-48-00,DEVICE_003,30.36,45,1012.9,31.42
1047,18-11-2025,11-49-00,DEVICE_001,29.56,50,1012.9,31.01
1048,18-11-2025,11-49-00,DEVICE_002,31.6,40,1012.9,32.37
1049,18-11-2025,11-49-00,DEVICE_003,30.38,45,1012.9,31.45
1050,18-11-2025,11-50-00,DEVICE_001,29.57,50,1012.9,31.03
1051,18-11-2025,11-50-00,DEVICE_002,31.61,40,1012.9,32.38
1052,18-11-2025,11-50-00,DEVICE_003,30.39,45,1012.89,31.46
1053,18-11-2025,11-51-00,DEVICE_001,29.65,50,1012.9,31.14
1054,18-11-2025,11-51-00,DEVICE_002,31.69,40,1012.9,32.49
1055,18-11-2025,11-51-00,DEVICE_003,30.48,45,1012.89,31.58
1056,18-11-2025,11-52-00,DEVICE_001,29.79,50,1012.9,31.33
1057,18-11-2025,11-52-00,DEVICE_002,31.82,40,1012.9,32.66
1058,18-11-2025,11-52-00,DEVICE_003,30.61,45,1012.89,31.76
1059,18-11-2025,11-53-00,DEVICE_001,29.81,50,1012.9,31.36
1060,18-11-2025,11-53-00,DEVICE_002,31.84,40,1012.9,32.69
1061,18-11-2025,11-53-00,DEVICE_003,30.63,45,1012.89,31.79
1062,18-11-2025,11-54-00,DEVICE_001,29.71,50,1012.89,31.22
1063,18-11-2025,11-54-00,DEVICE_002,31.74,40,1012.89,32.55
1064,18-11-2025,11-54-00,DEVICE_003,30.53,45,1012.89,31.65
1065,18-11-2025,11-55-00,DEVICE_001,29.79,50,1012.89,31.33
1066,18-11-2025,11-55-00,DEVICE_002,31.82,40,1012.89,32.66
1067,18-11-2025,11-55-00,DEVICE_003,30.61,45,1012.88,31.76
1068,18-11-2025,11-56-00,DEVICE_001,29.49,50,1012.89,30.92
1069,18-11-2025,11-56-00,DEVICE_002,31.8,40,1012.89,32.63
1070,18-11-2025,11-56-00,DEVICE_003,30.58,45,1012.88,31.72
1071,18-11-2025,11-57-00,DEVICE_001,29.52,50,1012.89,30.96
1072,18-11-2025,11-57-00,DEVICE_002,31.83,40,1012.89,32.68
1073,18-11-2025,11-57-00,DEVICE_003,30.78,44,1012.88,31.85
1074,18-11-2025,11-58-00,DEVICE_001,29.71,49,1012.89,31.08
1075,18-11-2025,11-58-00,DEVICE_002,32.02,39,1012.89,32.78
1076,18-11-2025,11-58-00,DEVICE_003,30.97,44,1012.88,32.11
1077,18-11-2025,11-59-00,DEVICE_001,29.76,49,1012.89,31.15
1078,18-11-2025,11-59-00,DEVICE_002,32.07,39,1012.89,32.84
1079,18-11-2025,11-59-00,DEVICE_003,31.02,44,1012.88,32.18
1080,18-11-2025,12-00-00,DEVICE_001,29.63,49,1012.89,30.97
1081,18-11-2025,12-00-00,DEVICE_002,31.93,39,1012.89,32.65
1082,18-11-2025,12-00-00,DEVICE_003,30.88,44,1012.88,31.99
1083,18-11-2025,12-01-2000,DEVICE_001,29.76,49,1012.89,31.15
1084,18-11-2025,12-01-2000,DEVICE_002,32.07,39,1012.89,32.84
1085,18-11-2025,12-01-2000,DEVICE_003,31.02,44,1012.88,32.18
1086,18-11-2025,12-02-2000,DEVICE_001,29.81,49,1012.88,31.22
1087,18-11-2025,12-02-2000,DEVICE_002,32.34,39,1012.88,33.21
1088,18-11-2025,12-02-2000,DEVICE_003,31.06,44,1012.88,32.23
1089,18-11-2025,12-03-2000,DEVICE_001,29.78,49,1012.88,31.18
1090,18-11-2025,12-03-2000,DEVICE_002,32.31,39,1012.88,33.17
1091,18-11-2025,12-03-2000,DEVICE_003,31.03,44,1012.88,32.19
1092,18-11-2025,12-04-2000,DEVICE_001,29.79,49,1012.88,31.2
1093,18-11-2025,12-04-2000,DEVICE_002,32.32,39,1012.88,33.18
1094,18-11-2025,12-04-2000,DEVICE_003,31.04,44,1012.88,32.21
1095,18-11-2025,12-05-2000,DEVICE_001,29.76,49,1012.88,31.15
1096,18-11-2025,12-05-2000,DEVICE_002,32.29,39,1012.88,33.14
1097,18-11-2025,12-05-2000,DEVICE_003,31.01,44,1012.88,32.17
1098,18-11-2025,12-06-2000,DEVICE_001,29.72,49,1012.88,31.1
1099,18-11-2025,12-06-2000,DEVICE_002,32.25,39,1012.88,33.09
1100,18-11-2025,12-06-2000,DEVICE_003,30.98,44,1012.88,32.12
1101,18-11-2025,12-07-2000,DEVICE_001,29.77,49,1012.88,31.17
1102,18-11-2025,12-07-2000,DEVICE_002,32.3,39,1012.88,33.15
1103,18-11-2025,12-07-2000,DEVICE_003,31.02,44,1012.88,32.18
1104,18-11-2025,12-08-2000,DEVICE_001,29.92,49,1012.88,31.38
1105,18-11-2025,12-08-2000,DEVICE_002,32.45,39,1012.88,33.36
1106,18-11-2025,12-08-2000,DEVICE_003,31.18,44,1012.88,32.4
1107,18-11-2025,12-09-2000,DEVICE_001,29.81,49,1012.89,31.22
1108,18-11-2025,12-09-2000,DEVICE_002,32.34,39,1012.89,33.21
1109,18-11-2025,12-09-2000,DEVICE_003,31.06,44,1012.88,32.23
1110,18-11-2025,12-10-2000,DEVICE_001,29.92,49,1012.89,31.38
1111,18-11-2025,12-10-2000,DEVICE_002,32.45,39,1012.89,33.36
1112,18-11-2025,12-10-2000,DEVICE_003,31.17,44,1012.88,32.38
1113,18-11-2025,12-11-2000,DEVICE_001,29.86,49,1012.89,31.29
1114,18-11-2025,12-11-2000,DEVICE_002,32.39,39,1012.89,33.27
1115,18-11-2025,12-11-2000,DEVICE_003,31.12,44,1012.88,32.32
1116,18-11-2025,12-12-2000,DEVICE_001,30.01,49,1012.89,31.5
1117,18-11-2025,12-12-2000,DEVICE_002,32.54,39,1012.89,33.48
1118,18-11-2025,12-12-2000,DEVICE_003,31.27,44,1012.88,32.52
1119,18-11-2025,12-13-00,DEVICE_001,29.94,49,1012.89,31.4
1120,18-11-2025,12-13-00,DEVICE_002,32.47,39,1012.89,33.38
1121,18-11-2025,12-13-00,DEVICE_003,31.19,44,1012.88,32.41
1122,18-11-2025,12-14-00,DEVICE_001,29.94,49,1012.89,31.4
1123,18-11-2025,12-14-00,DEVICE_002,32.47,39,1012.89,33.38
1124,18-11-2025,12-14-00,DEVICE_003,31.2,44,1012.88,32.43
1125,18-11-2025,12-15-00,DEVICE_001,30.04,49,1012.89,31.54
1126,18-11-2025,12-15-00,DEVICE_002,32.57,39,1012.89,33.52
1127,18-11-2025,12-15-00,DEVICE_003,31.3,44,1012.88,32.56
1128,18-11-2025,12-16-00,DEVICE_001,30.05,49,1012.89,31.56
1129,18-11-2025,12-16-00,DEVICE_002,32.58,39,1012.89,33.53
1130,18-11-2025,12-16-00,DEVICE_003,31.31,44,1012.88,32.58
1131,18-11-2025,12-17-00,DEVICE_001,29.94,49,1012.88,31.4
1132,18-11-2025,12-17-00,DEVICE_002,32.47,39,1012.88,33.38
1133,18-11-2025,12-17-00,DEVICE_003,31.2,44,1012.88,32.43
1134,18-11-2025,12-18-00,DEVICE_001,30.03,49,1012.88,31.53
1135,18-11-2025,12-18-00,DEVICE_002,32.56,39,1012.88,33.51
1136,18-11-2025,12-18-00,DEVICE_003,31.28,44,1012.88,32.54
1137,18-11-2025,12-19-00,DEVICE_001,30.1,49,1012.88,31.63
1138,18-11-2025,12-19-00,DEVICE_002,32.52,39,1012.88,33.45
1139,18-11-2025,12-19-00,DEVICE_003,31.25,44,1012.88,32.49
1140,18-11-2025,12-20-00,DEVICE_001,30.2,49,1012.88,31.77
1141,18-11-2025,12-20-00,DEVICE_002,32.62,39,1012.88,33.59
1142,18-11-2025,12-20-00,DEVICE_003,31.35,44,1012.88,32.63
1143,18-11-2025,12-21-00,DEVICE_001,30.18,49,1012.88,31.74
1144,18-11-2025,12-21-00,DEVICE_002,32.6,39,1012.88,33.56
1145,18-11-2025,12-21-00,DEVICE_003,31.45,44,1012.88,32.77
1146,18-11-2025,12-22-00,DEVICE_001,30.12,49,1012.88,31.66
1147,18-11-2025,12-22-00,DEVICE_002,32.54,39,1012.88,33.48
1148,18-11-2025,12-22-00,DEVICE_003,31.39,44,1012.87,32.69
1149,18-11-2025,12-23-00,DEVICE_001,30.21,49,1012.88,31.78
1150,18-11-2025,12-23-00,DEVICE_002,32.63,39,1012.88,33.6
1151,18-11-2025,12-23-00,DEVICE_003,31.48,44,1012.87,32.81
1152,18-11-2025,12-24-00,DEVICE_001,30.27,49,1012.88,31.86
1153,18-11-2025,12-24-00,DEVICE_002,32.69,39,1012.88,33.68
1154,18-11-2025,12-24-00,DEVICE_003,31.54,44,1012.87,32.89
1155,18-11-2025,12-25-00,DEVICE_001,30.24,49,1012.88,31.82
1156,18-11-2025,12-25-00,DEVICE_002,32.66,39,1012.88,33.64
1157,18-11-2025,12-25-00,DEVICE_003,31.51,44,1012.87,32.85
1158,18-11-2025,12-26-00,DEVICE_001,30.21,49,1012.88,31.78
1159,18-11-2025,12-26-00,DEVICE_002,32.63,39,1012.88,33.6
1160,18-11-2025,12-26-00,DEVICE_003,31.48,44,1012.87,32.81
1161,18-11-2025,12-27-00,DEVICE_001,30.21,49,1012.88,31.78
1162,18-11-2025,12-27-00,DEVICE_002,32.7,39,1012.88,33.7
1163,18-11-2025,12-27-00,DEVICE_003,31.48,44,1012.87,32.81
1164,18-11-2025,12-28-00,DEVICE_001,30.22,49,1012.88,31.79
1165,18-11-2025,12-28-00,DEVICE_002,32.81,39,1012.88,33.84
1166,18-11-2025,12-28-00,DEVICE_003,31.59,44,1012.87,32.96
1167,18-11-2025,12-29-00,DEVICE_001,30.19,49,1012.87,31.75
1168,18-11-2025,12-29-00,DEVICE_002,32.78,39,1012.87,33.8
1169,18-11-2025,12-29-00,DEVICE_003,31.57,44,1012.87,32.94
1170,18-11-2025,12-30-00,DEVICE_001,30.29,49,1012.87,31.89
1171,18-11-2025,12-30-00,DEVICE_002,32.88,39,1012.87,33.94
1172,18-11-2025,12-30-00,DEVICE_003,31.67,44,1012.86,33.07
1173,18-11-2025,12-31-00,DEVICE_001,30.3,49,1012.87,31.91
1174,18-11-2025,12-31-00,DEVICE_002,32.89,39,1012.87,33.95
1175,18-11-2025,12-31-00,DEVICE_003,31.68,44,1012.86,33.09
1176,18-11-2025,12-32-00,DEVICE_001,30.33,49,1012.87,31.95
1177,18-11-2025,12-32-00,DEVICE_002,32.92,39,1012.87,33.99
1178,18-11-2025,12-32-00,DEVICE_003,31.7,44,1012.86,33.12
1179,18-11-2025,12-33-00,DEVICE_001,30.39,49,1012.87,32.03
1180,18-11-2025,12-33-00,DEVICE_002,32.98,39,1012.87,34.08
1181,18-11-2025,12-33-00,DEVICE_003,31.77,44,1012.86,33.21
1182,18-11-2025,12-34-00,DEVICE_001,30.36,49,1012.87,31.99
1183,18-11-2025,12-34-00,DEVICE_002,32.95,39,1012.87,34.04
1184,18-11-2025,12-34-00,DEVICE_003,31.74,44,1012.86,33.17
1185,18-11-2025,12-35-00,DEVICE_001,30.36,49,1012.87,31.99
1186,18-11-2025,12-35-00,DEVICE_002,32.95,39,1012.87,34.04
1187,18-11-2025,12-35-00,DEVICE_003,31.73,44,1012.86,33.16
1188,18-11-2025,12-36-00,DEVICE_001,30.26,49,1012.87,31.85
1189,18-11-2025,12-36-00,DEVICE_002,32.85,39,1012.87,33.9
1190,18-11-2025,12-36-00,DEVICE_003,31.57,44,1012.86,32.94
1191,18-11-2025,12-37-00,DEVICE_001,30.3,49,1012.87,31.91
1192,18-11-2025,12-37-00,DEVICE_002,32.89,39,1012.87,33.95
1193,18-11-2025,12-37-00,DEVICE_003,31.67,44,1012.86,33.07
1194,18-11-2025,12-38-00,DEVICE_001,30.47,49,1012.87,32.14
1195,18-11-2025,12-38-00,DEVICE_002,33.06,39,1012.87,34.18
1196,18-11-2025,12-38-00,DEVICE_003,31.84,44,1012.86,33.31
1197,18-11-2025,12-39-00,DEVICE_001,30.32,49,1012.87,31.93
1198,18-11-2025,12-39-00,DEVICE_002,32.92,39,1012.87,33.99
1199,18-11-2025,12-39-00,DEVICE_003,31.7,44,1012.86,33.12
1200,18-11-2025,12-40-00,DEVICE_001,30.42,49,1012.87,32.07
1201,18-11-2025,12-40-00,DEVICE_002,33.01,39,1012.87,34.12
1202,18-11-2025,12-40-00,DEVICE_003,31.85,44,1012.86,33.32
1203,18-11-2025,12-41-00,DEVICE_001,30.46,49,1012.87,32.13
1204,18-11-2025,12-41-00,DEVICE_002,33.05,39,1012.87,34.17
1205,18-11-2025,12-41-00,DEVICE_003,31.9,44,1012.86,33.39
1206,18-11-2025,12-42-00,DEVICE_001,30.4,49,1012.87,32.05
1207,18-11-2025,12-42-00,DEVICE_002,32.99,39,1012.87,34.09
1208,18-11-2025,12-42-00,DEVICE_003,31.83,44,1012.86,33.3
1209,18-11-2025,12-43-00,DEVICE_001,30.42,49,1012.87,32.07
1210,18-11-2025,12-43-00,DEVICE_002,33.01,39,1012.87,34.12
1211,18-11-2025,12-43-00,DEVICE_003,31.85,44,1012.86,33.32
1212,18-11-2025,12-44-00,DEVICE_001,30.51,49,1012.87,32.2
1213,18-11-2025,12-44-00,DEVICE_002,33.1,39,1012.87,34.24
1214,18-11-2025,12-44-00,DEVICE_003,31.95,44,1012.86,33.46
1215,18-11-2025,12-45-00,DEVICE_001,30.5,49,1012.87,32.19
1216,18-11-2025,12-45-00,DEVICE_002,33.09,39,1012.87,34.23
1217,18-11-2025,12-45-00,DEVICE_003,31.93,44,1012.86,33.43
1218,18-11-2025,12-46-00,DEVICE_001,30.6,49,1012.87,32.33
1219,18-11-2025,12-46-00,DEVICE_002,33.11,39,1012.87,34.25
1220,18-11-2025,12-46-00,DEVICE_003,31.95,44,1012.87,33.46
1221,18-11-2025,12-47-00,DEVICE_001,30.56,49,1012.88,32.27
1222,18-11-2025,12-47-00,DEVICE_002,33.07,39,1012.88,34.2
1223,18-11-2025,12-47-00,DEVICE_003,31.91,44,1012.87,33.41
1224,18-11-2025,12-48-00,DEVICE_001,30.61,49,1012.88,32.34
1225,18-11-2025,12-48-00,DEVICE_002,33.11,39,1012.88,34.25
1226,18-11-2025,12-48-00,DEVICE_003,31.95,44,1012.87,33.46
1227,18-11-2025,12-49-00,DEVICE_001,30.64,49,1012.88,32.38
1228,18-11-2025,12-49-00,DEVICE_002,33.14,39,1012.88,34.29
1229,18-11-2025,12-49-00,DEVICE_003,31.99,44,1012.87,33.52
1230,18-11-2025,12-50-00,DEVICE_001,30.67,49,1012.88,32.43
1231,18-11-2025,12-50-00,DEVICE_002,33.17,39,1012.88,34.34
1232,18-11-2025,12-50-00,DEVICE_003,32.02,44,1012.87,33.56
1233,18-11-2025,12-51-00,DEVICE_001,30.67,49,1012.88,32.43
1234,18-11-2025,12-51-00,DEVICE_002,32.87,39,1012.88,33.93
1235,18-11-2025,12-51-00,DEVICE_003,32.02,44,1012.87,33.56
1236,18-11-2025,12-52-00,DEVICE_001,30.71,49,1012.88,32.48
1237,18-11-2025,12-52-00,DEVICE_002,32.92,39,1012.88,33.99
1238,18-11-2025,12-52-00,DEVICE_003,32.06,44,1012.87,33.62
1239,18-11-2025,12-53-00,DEVICE_001,30.62,49,1012.88,32.36
1240,18-11-2025,12-53-00,DEVICE_002,32.83,39,1012.88,33.87
1241,18-11-2025,12-53-00,DEVICE_003,31.97,44,1012.87,33.49
1242,18-11-2025,12-54-00,DEVICE_001,30.74,49,1012.88,32.52
1243,18-11-2025,12-54-00,DEVICE_002,32.94,39,1012.88,34.02
1244,18-11-2025,12-54-00,DEVICE_003,32.08,44,1012.87,33.64
1245,18-11-2025,12-55-00,DEVICE_001,30.63,49,1012.88,32.37
